name,review,rating
Sassy Baby\'s First Toys,"I don\'t have this whole set - I only have a pack with the alphabet letters - but I just want to say that we love them! My 6 week old is finally able to start holding onto toys and these alphabet rings are the best! He can\'t pick them up himself yet but we put them in his hand and he will hang onto them, wave them around, suck on them, and throw them. It is adorable! They are also letters of the alphabet so we spell out words for him and show him all the letters, so these are educational, too! You can also hook them onto anything - his gymini, carseat, etc. These are the best! :)",5
Sassy Baby\'s First Toys,"Instead of buying these items sperately over time, save yourself the money and buy this box (or add it to your baby shower gift list). I purchased these for my son when he was a few months old, he is now 10 months old and he is still enjoying them. They are bright, attractive and easy to play with. They are small enough to throw a couple into a nappy bag (sorry, diaper bag) without creating bulk. They are really handy for distracting your little one whilst you are on the go (in the car, shopping, etc.)and some are even bath friendly.",4
Sassy Baby\'s First Toys,"I am happy with the total package.  There are a number of things that go with the various stages of our baby\'s development, and overall I beleive the price works out more economical than purchasing individual toys.",4
Tike Tech Double T Stroller - Blue,Do you have a jogging stroller with front &amp; back seats rather than side by side?,5
Tike Tech Double T Stroller - Blue,"It is easy to handle.  We live in Florida and the heat here can be very intense, but with this wonderful jogger for two it makes it easy to take the boys for a jog or walk and they are very well protected with the wonderful canopy and easy clear window on top of canopy that we can check on them as we roll.  The best part is the easy adjustment of each seat. One can sleep, while the other catches all the action.  The best investment I have made for my grandchildren right now.  Thank you!",5
Tike Tech Double T Stroller - Blue,"This was the first double stroller that I found that I both liked and could afford. I read all the reveiws from this site as well as those on [...]and some others. They were mixed. I have never owned a double before so the weight suprised me, but its nothing I couldnt lift. It is easy to put together, but when I folded it the snaps connecting the material to the foot plate came undone, and it was hard trying to get all of them to snap in place the first time.It fits in and out of my front door. I took my oldest son up and down the street, without my youngest and it steered fine with only 1 child. It is extremely easy to push, hard to turn, I do not recommend taking it into the malls. I plan on going on the trails by the lake as soon as I get over being sick. My son is 29 months old and 3 feet tall. ( he weighs 33lbs.) His head touches the canopy and goes half way over the top of the seat. The canopy is kind of saggy in the middle where the kids heads go. I am thinking that I could rig up something so that it doesnt touch his head. I dont know how much longer he will be able to ride in it, which sucks cause I spent so much money on it.I have not taken it off roads yet so I have no comment on that. If you have twins or kids younger than 2 it will probably work good for you and you will be able to get some good use out of it. Foot plate had a bunch of dents and scratches on it and there is a black stain, maybe grease, on one of the seats. The seats are not easily reclined, I would not want to try it when one of them are sleeping.",3
Tike Tech Double T Stroller - Blue,"When you are a mother of twins (or two small children for that matter) you become accustomed to lugging around huge pieces of baby equipment - it\'s part of the job. With that being said, this jogger, by far, is the easiest to cart around - not too heavy, not too many parts and it is nice and sturdy (not to mention that my 6 mo old boys love it!). It\'s great for moms like myself to have - no more excuses on why I can\'t run any more! Handles great - it\'s no different than other joggers so steering can be cumbersome but it\'s a nice smooth ride and as long as you don\'t need to make a series of sharp turns - you\'ll love it!",4
Tike Tech Double T Stroller - Blue,"It took several weeks for us to receive the stroller (that was because UPS damaged the first one they sent), but when we got it we loved it.  We have a 10 week old and a two year old and they both fit in the stroller fine.  The handle bar does not adjust heights, but it is much higher than other handle bars.  I like the shade that the canopy provides.  We have not yet used the rain cover but we are glad it came with it.  Very smooth ride for the children and easy to push while running or walking!",4
Tike Tech Double T Stroller - Blue,"I walk an hour a day using my Double Trouble stroller and my toddler and newborn seem to look forward to the walks as much as I do.  I also have a single jogger by Baby Jogger, but I find myself using my double stroller even when I\'m just pushing one.The Tike Tech Double Stroller stands taller than most jogging strollers which is easier to push for those of us who are tall, especially if you\'re on roller blades.  However, the bar is adjustable for those who don\'t need the extra height.Another nice feature is the adjustable seat safety bar which I haven\'t seen on other strollers.  My toddler loves holding onto it.My personal favorite features are the multiple storage compartments and the smooth ride.  This stroller is wonderful for jogging, walking, exercising, and trips to the beach or zoo.  However, as others have said, it isn\'t ideal for trips to the mall.  If you intend to purchase a stroller for outdoor recreational use, I highly recommend this stroller.",5
Tike Tech Double T Stroller - Blue,"I have a toddler and newborn, and walk a lot, so I wanted to get a double jogger stroller that would handle the bumps on my neighborhood sidewalks and also other treks.Pros:*Nice and high - perfect for tall people like my husband and me*Seats are straight - with the Expedition stroller, the seats tilt inward and are really weird - my daughter was NOT a fan when we tested it out at the store*Good protection in front/harness is good*Lots of storage space in baskets, and lots of little pockets on canopyCons:*Not a swiveling stroller! This is my BIGGEST beef with the stroller, and, frankly, with the selection at Babies R Us. I\'ve seen double joggers that swivel on other websites (Schwinn makes a great one), but since I was buying this with gift cards, I was limited to the TWO that Babies R Us carries. A single stroller that doesn\'t swivel is one thing, but when you double the weight it makes steering even more difficult! I had my daughter and niece in it, and together they weigh about 80lbs, and it wasn\'t much fun to pop the front wheel up in order to turn! I guess if you\'re walking mostly straightaways that isn\'t much of a problem, but it\'s really very annoying. Almost to the point where I have considered returning it...but again, there\'s the issue of this being the best I can get off of the BRU website.*Seat Height - my daugther is only 2.5, and although she\'s tall for her age, her head hits the canopy when it\'s down!*The seat is open at the back when reclined - I read other reviews that mentioned this and didn\'t realize how bad it was until I saw it for myself. A child really can, pretty easily, climb out the back of the stroller. And it doesn\'t take them very long to figure out that it\'s really fun to flip over and stick their heads out the back.If I had to do it over again, and didn\'t have to use gift cards for this purchase, I would definitely have gone with the Schwinn Safari double stroller. It\'s less expensive and a much easier stroller to maneuver (I tried out my friend\'s so I know this first-hand).",3
